"genes" "astrocyte"
"Mboat1" 20.4935884089244
"Nkiras2" 15.7101900905027
"Ubp1" 13.3750387533678
"Cutc" 16.9058936629739
"Bbc3" 6.40472096188789
"Usp7" 13.7660833104469
"Inip" 9.20013038087453
"Exo5" 10.2057107592683
"Rpl10-ps3" 10.588749728957
"Zfp868" 16.0105132280384
"Plcb2" 0.0442709333349275
"5330406M23Rik" 2.89961127691782
"Mettl17" 12.2734996815723
"Ccnt2" 11.80837045142
"Msl1" 12.9368845556603
"Gapvd1" 13.7701452782056
"Nudt1" 18.2207176791422
"Bcas3" 21.3677252971556
"Gm42500" 31.7273584747657
"Afg3l1" 15.7347150800722
"Nucks1" 20.922399140691
"Pibf1" 12.4266989498413
"Kctd6" 17.9511128693579
"Psmf1" 15.5407328166054
"Inpp5b" 16.443617082667
"Ppp1r3g" 33.6422550901976
"Rpl17-ps5" 16.6002242769201
"Tmem170b" 9.30931382492023
"Atg4a" 18.1521985857351
"Gm2225" 11.0820073665986
"Dap3" 20.8313790088042
"Selenoo" 16.5984964046432
"Igfbp6" 24.4127370766856
"Thrap3" 13.8017892372504
"Adam11" 24.9109627566025
"Prom1" 35.6919972359072
"Aco1" 18.5211110387868
"Clp1" 11.6207101717873
"Galt" 10.3265995460943
"Eif2b3" 15.7439663834885
"Ubr2" 16.9868313118929
"Uros" 12.6478232337034
"Gm21596" 18.6818940465646
"Mrpl33" 17.6919211498589
"Dock9" 25.7017376403802
"Txnrd2" 7.72149954251972
"Ctdsp2" 21.7535809490175
"Adcy2" 31.2191777507124
"Gca" 25.9478354012977
"Hmg20a" 12.6115956354036
"Rpl31-ps15" 27.824711026802
"Ccdc88b" 0.0636087143528334
"Gm10509" 15.1872107257445
"Natd1" 17.0989520325772
"Dusp11" 15.8261201893786
"Gm15928" 0.580506553472245
"Map7d2" 29.838185662562
"Pqlc2" 10.1431092843661
"Rundc3a" 30.3534925041195
"6030458C11Rik" 11.848996570205
"Ppm1d" 17.8101757684462
"Gsk3a" 18.7168530386663
"Zbtb18" 6.46675890859422
"Bclaf1" 12.1211226150805
"Mob3a" 7.39370107333595
"1190002N15Rik" 21.4810672504317
"Gm45222" 1.26059307622979
"Timm9" 16.4826992022038
"Pacsin1" 29.9872542967361
"Rpl13-ps6" 9.26482656651113
"Col9a3" 28.3629351661813
"Zfp445" 15.1961198825035
"Cck" 28.0790783252012
"Gbp7" 10.5737722170748
"Rps10-ps1" 12.8521014191296
"Thoc2" 12.7063939971694
"Mycbp" 19.3330110431647
"Gm23864" 26.3321742332332
"Nkiras1" 21.9593701365324
"Slpi" 28.7635969414796
"Bhlhe41" 7.48789667198715
"Sox2ot" 28.7649388984144
"Sec22a" 14.4191126649733
"Vrk3" 14.8563580091365
"Raly" 15.6950984896588
"Rnpc3" 18.2552131648669
"Erdr1" 8.90599331176845
"Arl5a" 16.137520141938
"2310061I04Rik" 18.8727212786961
"Tns1" 19.0785427856494
"Slc15a2" 28.9095069542241
"Hba-a2" 33.4696939699677
"Pold3" 13.2920896317526
"Pbdc1" 17.261973535425
"Lsamp" 31.1700250793178
"Rab22a" 16.3763793375364
"Snora31" 6.52069338348504
"Ablim1" 32.648898091056
"Faf1" 14.6039978136587
"Ap2a2" 15.8551470563454
"Coa4" 9.5347515612079
"Ubald2" 15.1075960050286
"Ncam2" 29.5014619888007
"Tada1" 18.5319755189065
"Fbxw2" 14.7893354910858
"Khsrp" 16.0396464867742
"Clasrp" 18.0995484952892
"Mvk" 25.3571910016986
"Serbp1" 14.9469651867896
"Adrb1" 3.87167794356869
"Gm7984" 12.4945992282598
"Gm10138" 1.96426806679567
"Decr2" 15.5064536240108
"Itsn2" 14.5259459147934
"Mri1" 12.5415417057887
"Lmna" 28.1012715904015
"Mfap1b" 16.8099710858031
"Zfhx3" 1.07889697663087
"Wdr45" 20.0156973438751
"Dbndd2" 29.8844538438362
"Snx10" 7.65660062042639
"Fbxw4" 3.13966354469404
"Zfp758" 13.0087375836641
"Wrnip1" 22.2628004811102
"1700028P14Rik" 26.3844713088868
"Atp11a" 25.3593493943882
"Phxr4" 7.31426486575601
"Adss" 15.0841727956484
"Trmt10c" 13.7216743572416
"Slc43a2" 17.3169455300765
"Rnf20" 19.3561427247629
"Acy3" 31.5015281138362
"Gch1" 19.5284972190036
"Agps" 7.78190320893853
"Zfp623" 13.9311376220438
"Wdr44" 5.15766625820292
"Eprs" 15.7327561185521
"Wbp11" 16.4009217477767
"3110080O07Rik" 0.482554015105999
"Usp11" 20.3210928785662
"Rasa1" 10.7603529570551
"Ftsj3" 13.1480127584119
"Cbx5" 24.5609121980623
"Trp53i11" 6.60634707823747
"Gm2237" 0.200948341727123
"Soga3" 30.0852253431521
"Dut" 25.0357324010981
"Fbxl15" 14.5401991990337
"Spa17" 24.6181509666737
"Sec14l5" 30.1711706308317
"Spry2" 32.6751711427352
"Stam2" 16.3789712964311
"Poc1a" 26.5325799172622
"Sugp1" 15.1999893253647
"Gm23823" 11.5644656390617
"Foxo1" 20.8024540115966
"A230001M10Rik" 26.3945824526134
"Fam72a" 4.12884253030641
"Grasp" 25.3094852988823
"Manea" 17.6104472195225
"Gm44509" 26.1990001635579
"Ubr7" 19.9787802042381
"Uqcc1" 15.5907567216719
"Smarce1" 14.8197437522434
"Grpel2" 14.3798915420903
"AC154335.2" 13.8441848835291
"Mto1" 9.65883620013214
"Dusp22" 15.1282769615592
"Neurl1a" 0.803106096776834
"Cdca7" 10.894956489509
"Mgat4a" 0.893480561366206
"Rhbdd2" 21.9124799023413
"Parp12" 9.58014819242359
"Mllt10" 13.4926072626552
"Atrx" 13.555182082421
"Ggta1" 5.36560542357221
"Mafk" 13.3265109334474
"Fam189a2" 27.2111430333419
"Dhx32" 12.3513144373414
"Ahsa2" 21.469009791165
"Ubxn8" 14.9727561858296
"Tmem38a" 27.0285285700587
"Gmnn" 18.3695551835996
"Pola2" 12.4875239500995
"Pskh1" 12.8576220341975
"Dact3" 25.8820454457517
"Tpgs2" 22.163184542482
"Fam222b" 16.9398437672387
"Foxred1" 13.250124384525
"Yars2" 12.5923535626977
"Gm16006" 25.3046013344577
"Wwtr1" 30.9119316632377
"Elp4" 22.0910950803119
"Rbm22" 15.4475678198322
"Rabl6" 14.1134960049863
"Chkb" 11.2887454087663
"AU040320" 15.1561661708974
"Cdca4" 6.89874637023973
"Cmip" 16.3003280565348
"Mex3c" 17.7751860817937
"Epc1" 13.3465232982379
"Ccnd3" 18.3922831692988
"Tekt1" 24.9722309953915
"Paqr6" 29.0415936597715
"Pinx1" 12.093542752248
"Nmb" 16.4534658675251
"DHRSX" 11.4632815600317
"Ubap2l" 10.9244490130558
"Pbk" 19.4111498037608
"Terf1" 13.0525208963574
"Tut1" 14.1505798402613
"Limk2" 20.6654189298724
"Epb41l4aos" 16.1889788502694
"Ttc3" 20.707749957776
"Atg4b" 17.6160942293004
"Akt2" 24.4755302640176
"Dusp10" 25.6487669259311
"Ufsp1" 17.7376071709426
"Knop1" 12.777430374067
"Tbxa2r" 32.6325508578339
"Elmsan1" 11.4169591746398
"Tmx4" 9.06612966434556
"Naa40" 10.8751878291122
"Atf2" 16.0312178930528
"Ccpg1os" 20.694626971293
"Mir6538" 26.391570731053
"Pacs1" 7.82881900870006
"Zfp954" 15.1724387940056
"1190007I07Rik" 15.8425291890588
"Cep120" 18.2397962688126
"Zfp472" 9.09269858685959
"Dgkd" 6.16681262948273
"Nans" 9.60997617532141
"Tnfaip8" 7.46251265582153
"Tmem250-ps" 15.5717615746961
"Hectd1" 14.3597854697324
"Cntrl" 7.95786132377405
"Shc1" 11.2127213229841
"Prr5" 19.8610913147588
"Mfsd13a" 21.9811848199182
"Rap2c" 4.99375989218357
"Gm7901" 21.5799101457547
"Nlrp3" 0.0662843210692745
"Plpp5" 12.2855645757398
"Gm10052" 14.8504429206117
"Gm17066" 8.89703337254231
"Tmco3" 19.2523799053127
"Rufy3" 23.5148936840293
"Fbxo33" 10.7637958944111
"Zfp365" 28.3976565730072
"Pigh" 11.7502688015105
"Gm42067" 25.4207000284537
"Shoc2" 13.3810382543864
"Kdelc1" 14.5561788192137
"Jdp2" 20.3011040729965
"Ecd" 13.3733506385782
"Anapc4" 15.1065219643323
"Mepce" 12.8613681678559
"Krt10" 27.2587245380436
"B4galt7" 13.9020280607563
"Dync1i2" 16.0859005432079
"Rabepk" 16.6558971350126
"Lrch3" 14.4391424788934
"Tmem62" 25.4610686321838
"Gm23291" 5.60414907413674
"Cbll1" 14.5119268851216
"Daam1" 24.8164814514438
"Naalad2" 5.57088262594632
"Zfp983" 14.6382317703017
"Zfp467" 12.7276915419403
"Zfc3h1" 10.9955434065639
"Asb3" 13.2026267438649
"Gm24060" 24.4597842869909
"Kptn" 20.595537348081
"Bloc1s1" 22.4356182256446
"Rabl2" 18.8080340091325
"Procr" 5.12091091715184
"Zkscan6" 10.022086073625
"Enkur" 23.0997010640434
"Slc15a3" 0.0583604358520843
"Gm43362" 5.88545039811785
"Swap70" 8.97592797518811
"Gm7308" 10.2360350042302
"Gm4258" 18.2914049734906
"Rpusd4" 9.91675915017905
"Wdsub1" 13.6730128960738
"Tmem87b" 14.4613011332389
"Dclk1" 27.6629041994483
"Mapk9" 15.3343337495905
"Gm5454" 14.2831185814481
"Usb1" 13.691145275226
"Gm14328" 23.444025278267
"Xrcc1" 16.1355986076411
"Wdr34" 19.681495063546
"Tada3" 13.4093822513096
"Ppp1r32" 25.0488760741939
"Pofut2" 14.3300160195799
"Cmbl" 28.7769435575333
"0610030E20Rik" 9.64124290224492
"Tek" 32.567391257902
"Hspb8" 27.4255173858245
"Gm10222" 18.4355871270803
"Mapre3" 24.9448895524778
"Ptprj" 3.45329273788302
"Ddx31" 3.81533000647333
"Wdr70" 13.9783073920628
"Slc25a10" 17.5897361412951
"Ddx27" 13.5429715308004
"Cdc26" 11.4223797319944
"Wdr5" 12.2495066914345
"Sncaip" 4.36041765972237
"Eif4g3" 13.4769499691972
"Gm10709" 13.5682385651025
"Frrs1" 0.669423488452547
"Tfpi" 8.38050818714297
"Apc" 19.4373107187268
"Gm10226" 14.2991416110903
"Setd6" 20.0994348588861
"Abcc5" 12.8795270541275
"1700037H04Rik" 17.2674840870769
"Vps26b" 17.4996920495513
"4833420G17Rik" 11.1728151990893
"Rb1" 14.9081832669393
"Dnajb4" 17.0098834601514
"Zfp944" 12.5828741393517
"Slc25a23" 24.3871010041662
"Rexo1" 12.2453035421106
"Ermp1" 25.0837561049446
"Igip" 18.1600527206554
"Kdsr" 18.5964559034498
"2900076A07Rik" 22.8263956248722
"Flna" 16.1362787469351
"Fdx1" 19.2905424679131
"Gmps" 13.9361401859309
"Cog3" 15.491485873607
"Agtrap" 15.3482997279963
"Sltm" 13.5402361824941
"Nfx1" 12.9274852220924
"Sec24b" 13.2308656621234
"Cluap1" 13.716379383167
"Trappc9" 13.7789353742731
"Zfp53" 15.1914415007973
"Vps53" 17.0724200402298
"Dbp" 18.2849268708003
"Ddx50" 12.0195149689758
"Cab39l" 15.7919299225428
"Rras2" 8.89688605691391
"Srrt" 12.3462551128298
"Zscan26" 9.49319804288655
"Tex30" 14.0158851021993
"Arl15" 13.1622665294439
"Gm23713" 3.08080236790438
"Guca1a" 0.233348847409584
"Ms4a6c" 0.0309403746528332
"Naif1" 6.08077468392776
"Gm16124" 15.5893361459921
"P4htm" 28.5633749075235
"Tbl3" 13.7070576310185
"Scap" 18.7339863239275
"Klhdc4" 13.2119548724005
"Vps45" 14.5110145587502
"Sntn" 22.9455493902571
"Gle1" 18.073371723021
"Dopey2" 14.4997163728236
"Mir199a-1" 6.01538325908564
"Brms1l" 19.491899404577
"Defb11" 10.1303622697236
"Slc25a20" 18.8452042531461
"Tom1l2" 24.5160461763236
"Gpd1l" 11.4020298208893
"Orc4" 12.9809821015948
"Bok" 31.0888075506009
"Mboat7" 10.4029260414325
"Orc3" 10.9998224830614
"Slc8a1" 5.19056925492331
"Glipr1" 0.0727138275361211
"Kansl2-ps" 13.8126192638523
"3222401L13Rik" 7.8699660109676
"Trip6" 14.3601427555576
"Gm16437" 8.53949621358567
"Zfp512" 12.2998634163555
"Shtn1" 27.501608734608
"Etfdh" 16.7181271884817
"Zcchc8" 10.5425531455172
"Card9" 0.317850314820797
"Armc8" 12.8428586309115
"D17Wsu92e" 17.4985220331809
"AW047730" 29.1898323597108
"Clk2" 11.0683803035598
"Rhobtb1" 5.36993171108252
"Mtrf1" 12.8634486894782
"Nsun6" 4.43750510876911
"Bloc1s6" 11.3591313745517
"Rbm28" 12.7400490340314
"Lsg1" 12.9337843126149
"Rbm27" 13.2446675418526
"Gm10074" 17.8658582708798
"Slc27a4" 20.4462459545209
"Kat2a" 12.9128271987621
"Daxx" 11.98669542351
"Gm11266" 26.2401649236743
"Lman2l" 8.52243229902385
"Pantr2" 27.2851827679762
"Gm12115" 9.06379362809583
"Samhd1" 6.01085724541203
"Alkbh2" 9.09650733640085
"A930005H10Rik" 21.7062146961247
"Cul5" 15.3561401103044
"Dcaf4" 15.4626094836881
"Gm4950" 15.3166596541466
"Arhgef28" 26.5979869991403
"Lyrm4" 21.7931498178444
"2610005L07Rik" 13.0089014858213
"Copg1" 15.3766495594243
"Entpd5" 24.3710330509862
"Fubp1" 11.4452596635885
"Ube2e1" 13.4217476831405
"Csnk1g3" 14.2812401546569
"Cog6" 15.5006108209361
"Tubb6" 12.4996153412085
"3830406C13Rik" 16.2837053962215
"Wdr13" 13.9473456426064
"Zfp839" 6.54500076978926
"Zfp553" 20.2156608428414
"Mrm3" 15.3668208658216
"Rnf168" 16.6071264660858
"Cd80" 1.12005064135021
"Tmc7" 16.5844352057951
"Zcchc9" 12.9019713561698
"Rnf44" 13.157820945978
"Syk" 0.160657275933503
"Stk38" 11.1825448347646
"Utp4" 12.3495346491417
"Map3k4" 12.9212770005343
"Abhd13" 12.4841285198148
"4930453N24Rik" 14.9744070232072
"A330048O09Rik" 25.7940933067545
"Zc3hc1" 11.4142629621157
"Brd1" 10.9892267942028
"Pnpt1" 13.5123021241375
"Zfp523" 18.4042051840084
"Zfp292" 10.272432851873
"Meaf6" 12.8079535959136
"Erlec1" 17.1693892756819
"Mier2" 8.71828634446352
"Slc30a5" 13.1614779455853
"Shroom2" 27.6030939884049
"Rtf1" 13.3384449463013
"Ankrd12" 17.2514448888282
"Luzp1" 20.152684867828
"Prpf40b" 15.698066169924
"Abcb1a" 31.1181237430961
"Kctd21" 12.2589249203259
"Ccdc186" 14.6149902170005
"Tspan18" 2.49141065125817
"Mrpl15" 16.3341494725479
"Sp110" 0.800787290610209
"Tubgcp2" 11.8210052037238
"Xpnpep1" 14.6475933124452
"Gm12960" 14.4118994591229
"Mir3093" 36.2701552791445
"Ptgr1" 5.60981947795326
"Ints4" 16.0968556722622
"Phf7" 8.26105647513822
"Actr8" 15.1712249077208
"Ccdc51" 11.7208687945096
"Cyb5d2" 15.1191003066791
"Dus2" 14.6654498256651
"Adcyap1r1" 28.2346508118929
"Ccnd2" 25.9053100369249
"Ccdc43" 14.7909017659615
"Smurf2" 13.8600178765168
"8030442B05Rik" 0.805837328108104
"Map4k5" 20.4794626103583
"2610316D01Rik" 25.6663553092553
"Slc22a5" 19.5105510091498
"9030617O03Rik" 3.43239265829493
"Gm13456" 10.5450969114256
"Slc35e3" 10.7095619215186
"Inpp4b" 7.81175234337959
"Snord49a" 2.81967626876699
"CT033761.1" 13.5496772479011
"Ipo9" 12.7921833384844
"Cox18" 13.5629751977062
"Synj1" 11.078217101239
"Dcun1d1" 13.7089154149237
"Fmr1" 16.9289991448286
"Gm9825" 18.8178995955645
"Serp2" 25.8446609895864
"Rnu5g" 1.27659927862098
"Zfp655" 14.3920029131252
"Zeb1" 11.3539578844547
"Ppm1f" 14.5863652137283
"Mapk6" 17.8201770153793
"Retreg3" 19.4867587852046
"Ash1l" 12.4523956847276
"Letm1" 14.9745478079186
"Nop9" 11.7367815432878
"Wdr48" 15.6246631404778
"Ythdc1" 12.197562929892
"Cog7" 19.1804620252639
"Smc6" 13.6689007680739
"Thap12" 19.3412347656231
"Cd99l2" 19.75401861381
"Fbxw8" 17.1844887777911
"Polr2a" 13.3254606029195
"Gm6749" 2.83667895898073
"Pcf11" 11.7466705869492
"Zfp658" 2.83612295602684
"Ttc7" 2.05777234378329
"Larp4b" 10.4224714779833
"Nup54" 13.2416882572432
"Snora78" 3.83728313853222
"Scaf8" 11.6056095819998
"Ppt2" 13.3619177196497
"Klhdc8b" 5.96033834242853
"Rrn3" 16.6557045599465
"Isca1" 12.4454132692468
"Scarna6" 26.9123042592245
"Ip6k2" 21.297253251024
"Snd1" 12.3587506876114
"Plau" 0.81211307471481
"Asb13" 11.4918800359004
"Spaca9" 22.3558645526151
"Gm33370" 5.49263594727765
"Frmd5" 27.6057969612171
"8030423J24Rik" 1.04411702534425
"Eml3" 11.8503429102232
"Rftn2" 27.465672692487
"Lcn2" 1.29542769179828
"Tmpo" 15.88197477871
"Kif13a" 22.1927347696652
"Ttc30b" 22.7258169666263
"Gm13091" 3.44933537490822
"Arid4b" 16.770354593544
"4833421G17Rik" 0.530484599721621
"Nol11" 11.0217032849033
"Gm24620" 13.8979811920329
"Ppp1r7" 11.6314493078086
"Cracr2b" 10.3702785950302
"Stxbp6" 27.9748698558304
"Zfp617" 17.3685508020157
"Nup50" 13.5040287480242
"Ssbp3" 16.0163917055612
"Rps13-ps4" 8.00232385144131
"Gm22068" 0.63981263238742
"Orc2" 13.9711658437202
"Kdm4b" 17.1171606147496
"Zfpm1" 16.1645374440396
"Arhgef6" 2.32761262606127
"Gtpbp4" 12.5322377258516
"Cnot10" 13.8913620564834
"Lrrc8d" 14.081419754117
"Agfg1" 17.4771544016841
"Zfp639" 15.3598597715271
"Tinagl1" 28.9221466340922
"Gas1" 30.34596495801
"Pdk4" 22.5280598722809
"Alkbh4" 11.2110651476627
"Amacr" 15.5457946986813
"Phactr3" 24.6663298572275
"Rilpl2" 16.3466630264282
"Dcun1d2" 12.477812003471
"Mrps22" 16.1138036218252
"Myo1b" 13.9850623656901
"Gstz1" 19.9973746262974
"Mis18a" 11.5388557998723
"Gdap2" 11.8183679288704
"Yipf6" 14.4903348524404
"Smt3h2-ps4" 15.3094667365842
"Lrrc47" 16.4379592314493
"Zfp87" 11.145941284526
"Ciapin1" 16.4449831384145
"Paxbp1" 11.216269402862
"Chfr" 13.6167957205273
"Armc7" 6.2145187356237
"Mon1a" 15.9437444014928
"Rpap3" 16.0770691866643
"Lmo4" 17.6915011864033
"4933431E20Rik" 26.4299502320455
"Peg13" 18.2440106632764
"Kcnj13" 12.606854682796
"Phf10" 15.5222679848066
"Gm8355" 13.8038862419983
"Zfp579" 13.7218693966339
"Scrn3" 14.4592943350749
"Zfp955a" 14.0428925673418
"Nat8" 26.4931630157605
"Tmem259" 13.7082774489953
"Runx1" 0.139226137018742
"Plaur" 4.16060365228289
"Stxbp1" 19.1423238448686
"Cask" 6.77431890045952
"Glrx" 8.42030112210519
"Igf2" 21.6158320012506
"Gpt2" 23.5909177006854
"Gm9234" 15.6495375439455
"AC154335.1" 10.9688747185046
"Eftud2" 17.3457054855802
"Nudt13" 15.0698791235888
"Tmem63b" 22.1468015493962
"Spin1" 14.0939855175555
"Pank2" 12.1015148243906
"Pank4" 11.8211708807788
"Znrf1" 10.6597274460827
"1010001B22Rik" 20.1144264092637
"Etnk1" 15.9263508233114
"Gm22639" 7.14591666373252
"Tmem117" 27.7855742707036
"Coq7" 20.3467262815348
"Ddx10" 12.2056246603533
"Cox11" 13.6717283437085
"Apeh" 9.25059482866587
"Clk3" 12.9609917861458
"AC164624.1" 0.959506117474377
"Tex10" 13.0630375042899
"Gm22392" 12.2778464414789
"1600020E01Rik" 13.325829261766
"Plp2" 23.2156166830577
"Terf2ip" 16.7292863320636
"Txnrd1" 14.2904398036236
"Fxn" 19.9184136534016
"Ndrg4" 25.6839766877929
"Snord8" 5.50225728690082
"Gjc1" 27.5946245357832
"Pla1a" 25.7399648984262
"Gm6542" 11.0147226025015
"Lhpp" 20.7440985533168
"Dnase1l1" 14.3675792563223
"AC159297.3" 9.66641818237231
"Gm13552" 11.746630544829
"Klhl9" 12.5449775091826
"Mcm4" 18.0399435376958
"Top3b" 10.0790872165665
"Gm28438" 21.055092124607
"Rmnd1" 10.1804440243218
"Foxj2" 10.005128264101
"Kansl1" 9.37275458350751
"Magohb" 14.906162522328
"Tsc2" 16.5504791169032
"Ankib1" 22.0055780431788
"1110008P14Rik" 23.0435446778526
"Uimc1" 9.26793703513867
"Tpp2" 7.41934371436657
"Chic2" 7.67973966115385
"Snx14" 13.1503277388177
"Scaper" 12.2917277111239
"3110082I17Rik" 7.87283009892923
"Hlx" 5.01826757283656
"Ppp2r1b" 10.1748441765873
"Stambp" 15.4867626705678
"Pcm1" 17.3804776358994
"Mpp2" 27.0188471402968
"Copg2" 12.2957868282799
"Igbp1" 10.7643603263033
"Xpot" 8.98208960200409
"Sgk2" 25.2099809562885
"Msra" 14.9332050434952
"Rundc1" 15.2423896910223
"Fut8" 21.2006733303632
"Lypla1" 10.9441906879765
"Gm6265" 19.8793648552743
"2810403A07Rik" 12.0649563839229
"Wnt3" 26.1568614134287
"Cdk17" 19.9402030533376
"Nsa2" 10.2494922269336
"1110065P20Rik" 21.4230226890564
"Brd9" 12.8591356190537
"Xrcc4" 14.6969138011373
"Crebbp" 12.1339782046316
"Wasf1" 26.4337113337891
"Ppp1r13b" 15.8280300538675
"Fndc3a" 8.21796753371657
"Cdh19" 26.8555337006512
"BC002059" 11.2228164225227
"Scfd1" 11.353221408487
"Nhlrc1" 22.6417251151275
"Trip11" 13.5189391604933
"Abl1" 10.9845745867385
"Ppp4r1" 9.55828127220806
"Golga1" 13.5771512764412
"Cd151" 15.5001440220323
"Ets2" 13.9008476939805
"Akap13" 3.75284344115283
"Plcd1" 11.3666305044995
"6430503K07Rik" 25.6423678809094
"Neo1" 24.9997588943968
"Ccdc191" 11.9097827970815
"Ppp1r10" 10.3216045980985
"Gpx7" 26.9933570427555
"Snord118" 1.65769222481465
"Wdr91" 19.1481737501512
"Akap11" 19.2549252002794
"Adck2" 11.2143530361649
"Inpp5a" 21.420409254927
"Zfp866" 13.4203846688831
"Ptgr2" 13.4159862022576
"Champ1" 9.75130183342706
"Acsl1" 18.1807543435423
"Smim1" 21.2052333947636
"E130102H24Rik" 16.8188878382037
"Inafm2" 15.3178738733139
"Gadd45a" 21.4615777770361
"Cers1" 26.9610242955416
"Gm10175" 13.6988754748513
"Washc5" 13.1331283639043
"Brcc3" 14.8310719280109
"Mrps10" 13.667995961543
"Fas" 26.0478791269232
"AC117236.1" 22.6811226712495
"Gm25099" 0.77380896071286
"Faap24" 11.154409730454
"Ptpdc1" 23.9143726168223
"Ncaph" 4.03549975050824
"Teddm2" 3.97588526309283
"Gm37310" 3.12625116948404
"Fbxl4" 11.8026008458009
"Rapgef1" 7.13335306329795
"Hbs1l" 15.1884678918006
"Dffa" 12.8834401963867
"Tatdn3" 11.8092760807434
"2310009A05Rik" 11.5270428084449
"7-Mar" 9.25365863577319
"Ccdc25" 15.3892794105821
"Thumpd2" 9.26194356619066
"Cars" 9.37122848662459
"Fancl" 10.3137431052408
"Gm21887" 10.1324089185955
"Crygn" 24.0175129501984
"Gnl3l" 21.382684973133
"Hdac5" 16.6178770194672
"Gnptab" 21.9184997969424
"Rwdd2a" 11.788270582189
"AC153955.5" 0.0138660685291409
"Slc35g2" 23.7785987376693
"Cpsf7" 10.8420089282571
"Plekhf1" 20.7726247555301
"Ube2q1" 8.76246036459037
"Wdr89" 11.7688806633221
"Ccnc" 15.2078156738797
"Nuak2" 2.90612698788736
"Pomk" 12.2995807308183
"Pex11a" 17.4185763571328
"Mark2" 10.6018464627031
"Mindy3" 15.1067207154263
"Rad50" 8.54945873934194
"1700110C19Rik" 2.07020775817103
"Plaa" 11.7823626525502
"Tsen15" 14.7037227456965
"Rbm45" 12.671159010272
"Znhit6" 13.4700942381427
"Dennd4a" 3.32033265722551
"Ash2l" 13.4095235005853
"Hhip" 25.3063856583367
"Mllt1" 13.9368489679721
"Trim2" 20.4036098320563
"Gm6395" 12.0680855878511
"Gm10714" 20.0810176232033
"Furin" 6.07666012360919
"Pgap2" 15.2090612334554
"Efcab1" 20.036567110043
"Copz2" 16.4028062893911
"Fbxl14" 10.4016001545025
"Gm15417" 20.6291597522707
"Dnajc14" 13.3282302213553
"Ets1" 16.6645833608553
"Nkx2-9" 28.8056347825974
"Foxf2" 28.0144670496951
"Med12l" 0.726256734312751
"Rgs3" 21.6445452731131
"Gstm4" 16.453197204564
"Mlph" 0.634914672676811
"Trmt10b" 14.7596486187776
"Pkp4" 18.358260522589
"Shisa8" 29.2116624626762
"Dock4" 4.05128050305871
"Rell1" 23.4836915473293
"Man2a2" 16.2683617797578
"Kif21b" 3.73883897920793
"Hey1" 27.3171022724237
"Rbm34" 12.7419473223749
"Gm22615" 7.16534735457583
"Tmem59l" 19.8831284207257
"Capn7" 10.886225975053
"Tex2" 20.0588960894312
"Zfp384" 7.97540786443821
"Ppp2r2b" 26.2675757024517
"C330007P06Rik" 14.6020979266077
"Mitd1" 12.5011627943816
"Mfsd3" 10.9070460320438
"Golgb1" 12.1336117975471
"Zufsp" 5.42917882052048
"Fmnl2" 21.0170792749815
"Magi1" 26.8060563105422
"Arl13b" 17.2183303176101
"11-Sep" 22.6235906824888
"Fzd9" 29.5109578433457
"Fam53a" 9.97234129559108
"Rhobtb3" 25.8247819996926
"Adgre5" 27.2526427449104
"Coch" 24.5778306599717
"Wdr36" 10.8527864029662
"Acot1" 26.1010948368932
"Nat14" 24.6944711758703
"Stk40" 10.3832887843358
"Mapk7" 11.8867293150518
"Susd6" 13.2450287511577
"Abhd14b" 18.3532925845336
"Nup214" 9.63618332676927
"Ehmt2" 11.553230344167
"Zfp180" 16.5296452417367
"AC140477.3" 18.4116082457982
"B3gnt9" 26.1417870835717
"Ropn1l" 12.2643386622612
"C330013E15Rik" 8.67724510788184
"C330018D20Rik" 11.2999515167226
"Rrp8" 11.7839671190303
"Rsph3a" 11.2576416442131
"Cacfd1" 21.408053343995
"Fbxo11" 10.8276601879694
"Gm20492" 2.97119356150607
"Zfp524" 13.0750654979765
"Wdr73" 11.7098551093815
"1110020A21Rik" 17.0916688169448
"D230025D16Rik" 13.050678193772
"Zdhhc6" 9.70805268432417
"Fam117b" 7.49759848404066
"Nsg1" 24.4405510552199
"Mcm7" 16.1976745615606
"Gm28439" 17.7031295337449
"Gm266" 26.4374737828445
"Gm11627" 25.3601241679358
"Pafah1b1" 14.8106287346345
"E130114P18Rik" 25.2579845074052
"Thoc7" 13.0178038690325
"Tmem81" 20.396041270224
"Trmt1l" 8.32953706874914
"Cadm2" 25.0340731502532
"Sart3" 11.6712923395693
"Dgcr2" 14.6637359829565
"6-Mar" 14.0404039501681
"Pcsk6" 26.2423576578646
"Tfb2m" 13.00880774981
"Sybu" 25.3751113977134
"Zmym5" 12.0052278483746
"Nppc" 24.9767852039311
"Prkrip1" 14.9383902438639
"Mrps25" 16.6104582262123
"Gm16168" 25.5839552372878
"Fam118a" 20.6339649859128
"Dazap1" 13.1665087648831
"Orc5" 12.5977274700586
"Ighd" 0.0808795973028811
"Mir99ahg" 6.7366044091273
"Gm5547" 5.33795317282941
"Slc41a3" 3.39968218769419
"Mrpl47" 13.679936039232
"Gng10" 1.35329616079492
"Ogn" 23.3205335869223
"Catip" 5.94179466478054
"Ddx28" 10.8725747942004
"Rrp7a" 12.5349890052976
"Gm13868" 3.76944775756235
"Paqr5" 27.35481679573
"Cep19" 18.4014364940497
"Casp6" 8.63070012778033
"Dhx40" 17.6446700478984
"Gpn1" 10.1556382689189
